Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
10.16,Sean SAFO-ANTWI,31 OCT 1990,GBR,2f1,Loughborough (GBR),18 JUL 2015,1.6
10.16,Daniel BAILEY,09 SEP 1986,ANT,5h1,"CIBC, Toronto (CAN)",21 JUL 2015,1.9
10.16,Churandy MARTINA,03 JUL 1984,NED,1sf2,Amsterdam (NED),31 JUL 2015,0.0
10.16,Sean SAFO-ANTWI,31 OCT 1990,GBR,1,Bedford (GBR),01 AUG 2015,-0.4
10.16,Julian REUS,29 APR 1988,GER,2sr1,Mannheim (GER),08 AUG 2015,1.1
10.16,Julian FORTE,07 JAN 1993,JAM,4,Amsterdam (NED),05 SEP 2015,0.8
10.16,Rasheed DWYER,29 JAN 1989,JAM,4,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1.4
10.16,Barakat AL HARTHI,15 JUN 1988,OMA,1,Mungyeong (KOR),06 OCT 2015,1.7
10.16,Nigel ELLIS,08 AUG 1997,JAM,1,St. George's (GRN),26 MAR 2016,1.4
10.16,Christian COLEMAN,06 MAR 1996,USA,1f2,"Gainesville, FL (USA)",01 APR 2016,1.7
10.16,Jahvid BEST,30 JAN 1989,LCA,1f1,"San Diego, CA (USA)",02 APR 2016,1.9
10.16,Henricho BRUINTJIES,16 JUL 1993,RSA,1sf3,Stellenbosch (RSA),15 APR 2016,0.5
10.16,John TEETERS,19 MAY 1993,USA,3f3,"Fayetteville, AR (USA)",23 APR 2016,2.0
10.16,James ELLINGTON,06 SEP 1985,GBR,4f1,"Clermont, FL (USA)",30 APR 2016,1.1
10.16,Cameron BURRELL,11 SEP 1994,USA,1f3,"Houston, TX (USA)",06 MAY 2016,1.9
10.16,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1,"Tuscaloosa, AL (USA)",14 MAY 2016,1.0
10.16,Jamial ROLLE,16 APR 1980,BAH,2f3,"Clermont, FL (USA)",14 MAY 2016,1.4
10.16,Elijah HALL-THOMPSON,22 AUG 1994,USA,1,"Levelland, TX (USA)",19 MAY 2016,0.8
10.16,Brijesh LAWRENCE,27 DEC 1989,SKN,2f1,"Atlanta, GA (USA)",29 MAY 2016,1.4
10.16,Churandy MARTINA,03 JUL 1984,NED,7f1,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1.0
10.16,Femi OGUNODE,15 MAY 1991,QAT,3f1,Bellinzona (SUI),06 JUN 2016,0.3
10.16,Beejay LEE,05 MAR 1993,USA,4,Montreuil-sous-Bois (FRA),07 JUN 2016,1.8
10.16,Cameron BURRELL,11 SEP 1994,USA,2sf1,"Eugene, OR (USA)",08 JUN 2016,1.3
10.16,John TEETERS,19 MAY 1993,USA,2sf2,"Eugene, OR (USA)",08 JUN 2016,-0.3
10.16,James ELLINGTON,06 SEP 1985,GBR,1f1,Genève (SUI),11 JUN 2016,0.6
10.16,Rae Monzavous EDWARDS,07 MAY 1981,NGR,,"Austin, TX (USA)",12 JUN 2016,1.9
10.16,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,4,"Moratalaz, Madrid (ESP)",23 JUN 2016,1.0
10.16,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,2sf2,"Moratalaz, Madrid (ESP)",23 JUN 2016,1.5
10.16,Richard THOMPSON,07 JUN 1985,TTO,1sf3,Port-of-Spain (TTO),25 JUN 2016,0.8
10.16,Aska CAMBRIDGE,31 MAY 1993,JPN,1,Nagoya (JPN),25 JUN 2016,-0.3
10.16,Senoj-Jay GIVANS,30 DEC 1993,JAM,2h1,Kingston (JAM),30 JUN 2016,-1.1
10.16,Everton CLARKE,24 DEC 1992,JAM,2h4,Kingston (JAM),30 JUN 2016,0.3
10.16,Noah LYLES,18 JUL 1997,USA,4h2,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1.8
10.16,Jarrion LAWSON,06 MAY 1994,USA,4h3,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1.2
10.16,Beejay LEE,05 MAR 1993,USA,7sf1,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1.7
10.16,Lucas JAKUBCZYK,28 APR 1985,GER,5sf1,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1.5
10.16,Churandy MARTINA,03 JUL 1984,NED,2sf2,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,0.6
10.16,Akeem HAYNES,03 NOV 1992,CAN,1h2,Edmonton (CAN),09 JUL 2016,2.0
10.16,Chijindu UJAH,05 MAR 1994,GBR,6,"Olympic Stadium, London (GBR)",22 JUL 2016,0.4
10.16,Richard KILTY,02 SEP 1989,GBR,7,"Olympic Stadium, London (GBR)",22 JUL 2016,0.4
10.16,Kim COLLINS,05 APR 1976,SKN,5h2,"Olympic Stadium, London (GBR)",22 JUL 2016,0.3
10.16,Beejay LEE,05 MAR 1993,USA,4,"Houston, TX (USA)",23 JUL 2016,-0.3
10.16,Joseph MORRIS,04 OCT 1989,USA,3,"Eugene, OR (USA)",29 JUL 2016,2.0
10.16,Marvin BRACY,15 DEC 1993,USA,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,-1.2
10.16,Christophe LEMAITRE,11 JUN 1990,FRA,3h5,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,0.2
10.16,James DASAOLU,05 SEP 1987,GBR,6sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,0.0
10.16,Joel FEARON,11 OCT 1988,GBR,2,"Olympiastadion, Berlin (GER)",03 SEP 2016,0.4
10.16,Aska CAMBRIDGE,31 MAY 1993,JPN,1sf3,Osaka (JPN),25 SEP 2016,-0.2
10.16,Andrew FISHER,15 DEC 1991,BRN,2f2,Kingston (JAM),11 MAR 2017,0.4
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,1h3,Hiroshima (JPN),29 APR 2017,-0.3
10.16,Andrew FISHER,15 DEC 1991,BRN,2,Baku (AZE),16 MAY 2017,0.6
10.16,Alex WILSON,19 SEP 1990,SUI,1,Basel (SUI),20 MAY 2017,0.6
10.16,Ryan SHIELDS,12 MAY 1983,JAM,1f1,Oordegem (BEL),27 MAY 2017,1.5
10.16,Sean MCLEAN,23 MAR 1992,USA,1,Bydgoszcz (POL),02 JUN 2017,1.6
10.16,Ramil GULIYEV,29 MAY 1990,TUR,1,Andújar (ESP),02 JUN 2017,-1.1
10.16,Dentarius LOCKE,12 DEC 1989,USA,4,Marseille (FRA),03 JUN 2017,0.3
10.16,Tyquendo TRACEY,10 JUN 1993,JAM,1f1,Kingston (JAM),03 JUN 2017,1.5
10.16,Chad WALKER,14 APR 1997,JAM,1f1,Kingston (JAM),03 JUN 2017,1.5
10.16,Lykourgos-Stefanos TSAKONAS,08 MAR 1990,GRE,2f1,Gavardo (ITA),04 JUN 2017,0.5
10.16,Ramon GITTENS,20 JUL 1987,BAR,4,"Stadion Juliska, Praha (CZE)",05 JUN 2017,0.4
10.16,Ján VOLKO,02 NOV 1996,SVK,3h1,"Stadion Juliska, Praha (CZE)",05 JUN 2017,1.4
10.16,Brandon CARNES,06 MAR 1995,USA,5sf2,"Eugene, OR (USA)",07 JUN 2017,0.8
10.16,James DASAOLU,05 SEP 1987,GBR,1f1,Genève (SUI),10 JUN 2017,-0.1
10.16,Henricho BRUINTJIES,16 JUL 1993,RSA,1h2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,0.8
10.16,Marqueze WASHINGTON,29 SEP 1993,USA,4h1,"Sacramento, CA (USA)",22 JUN 2017,0.2
10.16,Beejay LEE,05 MAR 1993,USA,3sf1,"Sacramento, CA (USA)",23 JUN 2017,-1.4
10.16,Michael CAMPBELL,29 NOV 1996,JAM,3sf2,Kingston (JAM),23 JUN 2017,0.8
10.16,Shuhei TADA,24 JUN 1996,JPN,2,Osaka (JPN),24 JUN 2017,0.6
10.16,Kyle GREAUX,26 APR 1988,TTO,4f2,Port-of-Spain (TTO),24 JUN 2017,1.8
10.16,James DASAOLU,05 SEP 1987,GBR,1sf3,Birmingham (GBR),01 JUL 2017,0.8
10.16,Michael RODGERS,24 APR 1985,USA,1,"Portland, OR (USA)",02 JUL 2017,0.9
10.16,Julian REUS,29 APR 1988,GER,1sf2,Erfurt (GER),08 JUL 2017,-0.2
10.16,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,4,"Olympic Stadium, London (GBR)",09 JUL 2017,0.3
10.16,Jak Ali HARVEY,04 MAY 1989,TUR,4sf2,"Olympic Stadium, London (GBR)",05 AUG 2017,-0.2
10.16,Asafa POWELL,23 NOV 1982,JAM,3,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,0.3
10.16,Anaso JOBODWANA,30 JUL 1992,RSA,1f2,Pretoria (RSA),11 NOV 2017,1.1
10.16,Chris JEFFERSON,,USA,1h4,"Austin, TX (USA)",30 MAR 2018,2.0
10.16,Anthony SCHWARTZ,05 SEP 2000,USA,1,"Gainesville, FL (USA)",30 MAR 2018,1.7
10.16,Warren FRASER,08 JUL 1991,BAH,1f1,"Athens, GA (USA)",05 MAY 2018,0.8
10.16,Filippo TORTU,15 JUN 1998,ITA,1f2,Rieti (ITA),13 MAY 2018,1.5
10.16,Ryan CLARK,,USA,2qf1,"Tampa, FL (USA)",25 MAY 2018,1.7
10.16,Ojie EDOBURUN,02 JUN 1996,GBR,2h2,"Stadion Juliska, Praha (CZE)",04 JUN 2018,0.0
10.16,Kendal WILLIAMS,23 SEP 1995,USA,4sf1,"Eugene, OR (USA)",06 JUN 2018,-0.9
10.16,Keston BLEDMAN,08 MAR 1988,TTO,3f1,"Montverde, FL (USA)",09 JUN 2018,0.7
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,1sf1,Yamaguchi (JPN),22 JUN 2018,-0.3
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,3,Yamaguchi (JPN),23 JUN 2018,0.6
10.16,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,2h1,"x-bionic sphere, Šamorín (SVK)",29 JUN 2018,1.6
10.16,Aaron BROWN,27 MAY 1992,CAN,1,Ottawa (CAN),06 JUL 2018,0.1
10.16,Bismark BOATENG,15 MAR 1992,CAN,2,Ottawa (CAN),06 JUL 2018,0.1
10.16,Gavin SMELLIE,26 JUN 1986,CAN,1sf3,Ottawa (CAN),06 JUL 2018,0.9
10.16,Méba Mickaël ZEZE,19 MAY 1994,FRA,2h1,Albi (FRA),06 JUL 2018,1.3
10.16,Marvin RENÉ,11 APR 1995,FRA,1h3,Albi (FRA),06 JUL 2018,0.9
10.16,Kemar BAILEY-COLE,10 JAN 1992,JAM,2h1,Guadalajara (ESP),06 JUL 2018,1.2
10.16,Cejhae GREENE,06 OCT 1995,ANT,2,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,0.6
10.16,Zdeněk STROMŠÍK,25 NOV 1994,CZE,1,Tábor (CZE),18 JUL 2018,1.7
10.16,Serhiy SMELYK,19 APR 1987,UKR,1,Lutsk (UKR),19 JUL 2018,1.8
10.16,Brandon CARNES,06 MAR 1995,USA,7h2,"Olympic Stadium, London (GBR)",21 JUL 2018,0.2
10.16,Aitor SAME EKOBO,03 JAN 1997,ESP,1,Getafe (ESP),21 JUL 2018,1.9
10.16,Patrick Ike CHINEDU,26 APR 1984,ESP,2,Getafe (ESP),21 JUL 2018,1.9
10.16,Cejhae GREENE,06 OCT 1995,ANT,3,Barranquilla (COL),30 JUL 2018,1.7
10.16,Churandy MARTINA,03 JUL 1984,NED,6,"Olympiastadion, Berlin (GER)",07 AUG 2018,0.0
10.16,Bismark BOATENG,15 MAR 1992,CAN,4,Toronto (CAN),11 AUG 2018,0.4
10.16,Tosin OGUNODE,02 MAR 1994,QAT,1h1,Jakarta (INA),25 AUG 2018,-0.1
10.16,Bingtian SU,29 AUG 1989,CHN,1sf2,Jakarta (INA),26 AUG 2018,0.2
10.16,Michael RODGERS,24 APR 1985,USA,6,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,-0.3
10.16,Paulo André CAMILO,20 AUG 1998,BRA,1h1,"Irvine, CA (USA)",30 MAR 2019,0.7
10.16,Andrew FISHER,15 DEC 1991,BRN,1sf3,Doha (QAT),22 APR 2019,1.7
10.16,Emmanuel YEBOAH,10 AUG 1997,GHA,1f1,"Lubbock, TX (USA)",04 MAY 2019,2.0
10.16,Andre EWERS,07 JUN 1995,JAM,1h4,"Charlottesville, VA (USA)",10 MAY 2019,1.6
10.16,Rodney ROWE,17 MAR 1997,USA,1qf2,"Jacksonville, FL (USA)",24 MAY 2019,0.7
10.16,Aaron BROWN,27 MAY 1992,CAN,1h2,Rieti (ITA),24 MAY 2019,0.8
10.16,Ramil GULIYEV,29 MAY 1990,TUR,1,Castellón (ESP),25 MAY 2019,2.0
10.16,Joshua HARTMANN,09 JUN 1999,GER,1h11,Weinheim (GER),25 MAY 2019,1.7
10.16,Arthur CISSÉ,29 DEC 1996,CIV,1h2,"Stadion Juliska, Praha (CZE)",03 JUN 2019,-0.9
10.16,Harlyn PÉREZ,02 JUN 1995,CUB,4f1,La Habana (CUB),07 JUN 2019,1.9
10.16,Emmanuel MATADI,15 APR 1991,LBR,1f1,"Montverde, FL (USA)",08 JUN 2019,0.7
10.16,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1h2,Rehlingen (GER),09 JUN 2019,1.3
10.16,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1h3,Rehlingen (GER),09 JUN 2019,0.9
10.16,Justin GATLIN,10 FEB 1982,USA,1h2,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1.4
10.16,Simon MAGAKWE,14 MAY 1986,RSA,6f1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,-1.1
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,2,Fukuoka (JPN),28 JUN 2019,-0.3
10.16,Joris VAN GOOL,04 APR 1998,NED,1f2,La Chaux-de-Fonds (SUI),30 JUN 2019,2.0
10.16,Gavin SMELLIE,26 JUN 1986,CAN,1,Toronto (CAN),13 JUL 2019,0.2
10.16,Thando DLODLO,22 APR 1999,RSA,2,Sotteville-lès-Rouen (FRA),16 JUL 2019,0.6
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,4h2,"Olympic Stadium, London (GBR)",20 JUL 2019,-0.4
10.16,Justin GATLIN,10 FEB 1982,USA,2h2,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,-0.8
10.16,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1sf2,Kaduna (NGR),25 JUL 2019,1.2
10.16,Justin GATLIN,10 FEB 1982,USA,3sf2,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,-0.1
10.16,Jan VELEBA,06 DEC 1986,CZE,1,Brno (CZE),26 JUL 2019,1.6
10.16,Paulo André CAMILO,20 AUG 1998,BRA,2,Lima (PER),07 AUG 2019,-0.5
10.16,Michael RODGERS,24 APR 1985,USA,1h2,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,-0.3
10.16,Demek KEMP,26 APR 1996,USA,3h2,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1.0
10.16,Michael RODGERS,24 APR 1985,USA,8,"Letzigrund, Zürich (SUI)",29 AUG 2019,-0.4
10.16,Hassan TAFTIAN,04 MAY 1993,IRI,3f1,Bellinzona (SUI),01 SEP 2019,0.0
10.16,Aaron BROWN,27 MAY 1992,CAN,2h1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,-0.3
10.16,Yoshihide KIRYU,15 DEC 1995,JPN,6sf3,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,0.8
10.16,Jimmy VICAUT,27 FEB 1992,FRA,7sf3,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,0.8
10.16,Rohan BROWNING,31 DEC 1997,AUS,1h1,"WA Sports Centre, Perth (AUS)",01 FEB 2020,1.5
10.16,Nickel ASHMEADE,07 APR 1990,JAM,3f2,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1.8
10.16,Jeff DEMPS,08 JAN 1990,USA,2f2,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,2.0
10.16,Filippo TORTU,15 JUN 1998,ITA,1h7,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1.7
10.16,Aska CAMBRIDGE,31 MAY 1993,JPN,2,"National Stadium, Tokyo (JPN)",23 AUG 2020,-0.2
10.16,Yupun ABEYKOON,31 DEC 1994,SRI,1f1,"Paul-Greifzu-Stadion, Dessau (GER)",08 SEP 2020,0.4
10.16,Mouhamadou FALL,25 FEB 1992,FRA,1f1,"Stadium Municipal, Albi (FRA)",12 SEP 2020,0.7
10.16,Michael RODGERS,24 APR 1985,USA,1,"Sports Park Mladost, Zagreb (CRO)",15 SEP 2020,-0.5
10.16,Paulo André CAMILO,20 AUG 1998,BRA,1h1,"COTP Stadium, São Paulo (BRA)",10 DEC 2020,0.8
10.16,Enoch ADEGOKE,08 MAR 2000,NGR,1f1,"FUTA, Akure (NGR)",30 JAN 2021,0.8
10.16,Enoch ADEGOKE,08 MAR 2000,NGR,1h2,"Yabatech Sport Complex, Lagos (NGR)",30 MAR 2021,1.0
10.16,Gift LEOTLELA,12 MAY 1998,RSA,2,"Bestmed Tuks Stadium, Pretoria (RSA)",16 APR 2021,0.2
10.16,Tahir WALSH,24 FEB 1994,ANT,6f1,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,2.0
10.16,Fred KERLEY,07 MAY 1995,USA,1h2,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,0.3
10.16,Zhenye XIE,17 AUG 1993,CHN,2,Zhaoqing (CHN),24 APR 2021,-0.9
10.16,Bingtian SU,29 AUG 1989,CHN,1h11,Zhaoqing (CHN),24 APR 2021,-0.8
10.16,Romario WILLIAMS,17 NOV 1995,JAM,3f5,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1.9
10.16,David EAST,,USA,1,"PVAMU Track Stadium, Prairie View, TX (USA)",08 MAY 2021,1.8
10.16,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Boston, MA (USA)",23 MAY 2021,-0.3
10.16,Eric HARRISON JR.,18 FEB 1999,TTO,6h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1.6
10.16,Mouhamadou FALL,25 FEB 1992,FRA,2,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,0.2
10.16,Usheoritse ITSEKIRI,31 JAN 1998,NGR,3,"Stadion Juliska, Praha (CZE)",07 JUN 2021,0.8
10.16,Alonso EDWARD,08 DEC 1989,PAN,1h2,"Stadion Juliska, Praha (CZE)",07 JUN 2021,0.6
10.16,Emmanuel MATADI,15 APR 1991,LBR,3,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,-0.1
10.16,Yupun ABEYKOON,31 DEC 1994,SRI,4,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,-0.1
10.16,Ebrahima CAMARA,18 SEP 1996,GAM,1f1,Troyes (FRA),12 JUN 2021,1.7
10.16,Bolade AJOMALE,31 AUG 1995,CAN,1,Guelph (CAN),16 JUN 2021,1.3
10.16,Ebrahima CAMARA,18 SEP 1996,GAM,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,0.4
10.16,Seye OGUNLEWE,30 AUG 1991,NGR,1sf1,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,0.0
10.16,Ebrahima CAMARA,18 SEP 1996,GAM,2,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,0.2
10.16,Bryan HENDERSON,,USA,5sf2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,0.7
10.16,Ryota YAMAGATA,10 JUN 1992,JPN,1sf1,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,0.0
10.16,Jevaughn MINZIE,20 JUL 1995,JAM,3sf2,"National Stadium, Kingston (JAM)",25 JUN 2021,0.8
10.16,Chijindu UJAH,05 MAR 1994,GBR,1sf3,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,0.3
10.16,Mouhamadou FALL,25 FEB 1992,FRA,2,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,0.5
10.16,Jerome BLAKE,18 AUG 1995,CAN,1,"Ried - Sportzentrum, Ried im Innkreis (AUT)",09 JUL 2021,1.1
10.16,Ryuichiro SAKAI,14 MAR 1998,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",17 JUL 2021,0.1
10.16,Raymond EKEVWO,23 MAR 1999,NGR,1f1,"Bolles HS Track, Jacksonville, FL (USA)",17 JUL 2021,1.4
10.16,Zhenye XIE,17 AUG 1993,CHN,5h3,"National Stadium, Tokyo (JPN)",31 JUL 2021,0.1
10.16,Filippo TORTU,15 JUN 1998,ITA,7sf2,"National Stadium, Tokyo (JPN)",01 AUG 2021,-0.2
10.16,Dominik ZÁLESKÝ,23 AUG 1995,CZE,1,Zlín (CZE),14 AUG 2021,1.0
10.16,Tommy RAMDHAN,28 NOV 1996,GBR,2f1,"Stade Jean Jacoby, Schifflange (LUX)",22 AUG 2021,0.0
10.16,Jeremiah AZU,15 MAY 2001,GBR,2,"Olympiastadion, Berlin (GER)",12 SEP 2021,0.0
10.16,Illas GARCIA,,USA,1f1,"Jesse Owens Track, Los Angeles, CA (USA)",26 FEB 2022,1.6
10.16,Kyree KING,09 JUL 1994,USA,4h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1.2
10.16,Guinove JOANUS,07 JAN 2001,HAI,1f1,"Cregger Track, Columbia, SC (USA)",23 APR 2022,1.5
10.16,Henricho BRUINTJIES,16 JUL 1993,RSA,3,"National Stadium, Gaborone (BOT)",30 APR 2022,1.9
10.16,Mouhamadou FALL,25 FEB 1992,FRA,4f1,"National Training Center, Clermont, FL (USA)",01 MAY 2022,1.3
10.16,Carlos PALACIOS,14 NOV 1999,COL,1,Bogotá (COL),06 MAY 2022,0.3
10.16,Joey FOX,,USA,1h2,"Moorpark College, Moorpark, CA (USA)",06 MAY 2022,-0.5
10.16,Nigel ELLIS,08 AUG 1997,JAM,4,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,-0.2
10.16,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,5,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,0.6
10.16,Yupun ABEYKOON,31 DEC 1994,SRI,4,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,0.3
10.16,Brendon STEWART,29 JUL 2000,USA,3h3,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,0.6
10.16,Kyree KING,09 JUL 1994,USA,7,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,-0.2
10.16,Gilbert HAINUCA,12 MAR 1994,NAM,2f6,"DP de Villiers Stadium, Sasolburg (RSA)",28 MAY 2022,1.7
10.16,Da'marcus FLEMING,21 DEC 2001,USA,4sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1.2
10.16,Hiroki YANAGITA,25 JUL 2003,JPN,1sf2,"Yanmar Stadium Nagai, Osaka (JPN)",09 JUN 2022,0.0
10.16,Dedrick VANOVER,,USA,5,"Hayward Field, Eugene, OR (USA)",10 JUN 2022,0.6
10.16,Yupun ABEYKOON,31 DEC 1994,SRI,5,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,0.5
10.16,Gift LEOTLELA,12 MAY 1998,RSA,1h2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",18 JUN 2022,1.8
10.16,Emmanuel ESEME,17 AUG 1993,CMR,2,"Stade J. Moynat, Thonon-les-Bains (FRA)",19 JUN 2022,-1.1
10.16,Kadrian GOLDSON,08 NOV 1997,JAM,1h4,"National Stadium, Kingston (JAM)",23 JUN 2022,0.8
10.16,Alexander OGANDO,03 MAY 2000,DOM,1h1,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",24 JUN 2022,0.9
10.16,Aaron BROWN,27 MAY 1992,CAN,1,"McLeod Stadium, Langley (CAN)",25 JUN 2022,-0.1
10.16,Owen ANSAH,28 NOV 2000,GER,1sf2,"Olympiastadion, Berlin (GER)",25 JUN 2022,-0.2
10.16,Chituru ALI,06 APR 1999,ITA,2,"Stadio Guidobaldi, Rieti (ITA)",25 JUN 2022,-0.9
10.16,Akanni HISLOP,01 JUN 1998,TTO,3sf1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",25 JUN 2022,0.0
10.16,Emre Zafer BARNES,07 NOV 1988,TUR,1f2,"Atıcılar Atletizm Sahası, Bursa (TUR)",25 JUN 2022,1.1
10.16,Ramil GULIYEV,29 MAY 1990,TUR,2,"Stade Complexe Olympique, Oran (ALG)",30 JUN 2022,0.9
10.16,Ojie EDOBURUN,02 JUN 1996,GBR,1h1,"Sportcentrum Wembley, Kortrijk (BEL)",09 JUL 2022,1.3
10.16,Samuli SAMUELSSON,23 JUN 1995,FIN,1f3,"Keskusurheilukenttä, Porvoo (FIN)",10 JUL 2022,0.6
10.16,Jerome BLAKE,18 AUG 1995,CAN,4h3,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,0.6
10.16,Arthur CISSÉ,29 DEC 1996,CIV,6sf1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,0.3
10.16,Deniz ALMAS,17 JUL 1997,GER,1,"Leichtathletikarena, Eisenstadt (AUT)",25 JUL 2022,1.8
10.16,Cejhae GREENE,06 OCT 1995,ANT,3h9,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,0.9
10.16,Benjamin AZAMATI,14 JAN 1998,GHA,4,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,-0.9
10.16,Ján VOLKO,02 NOV 1996,SVK,4,"Olympiastadion, München (GER)",16 AUG 2022,0.1
10.16,Mouhamadou FALL,25 FEB 1992,FRA,4sf2,"Olympiastadion, München (GER)",16 AUG 2022,0.3
10.16,Jeremiah AZU,15 MAY 2001,GBR,3,"Stadion Manfort, Leverkusen (GER)",28 AUG 2022,-0.7
10.16,Cravont CHARLESTON,02 JAN 1998,USA,2h2,"Stadion Manfort, Leverkusen (GER)",28 AUG 2022,1.4
10.16,Jeremiah AZU,15 MAY 2001,GBR,3,"Olympiastadion, Berlin (GER)",04 SEP 2022,0.3
10.16,Kukyoung KIM,19 APR 1991,KOR,1,Yecheon (KOR),06 SEP 2022,1.3
10.16,Reece PRESCOD,29 FEB 1996,GBR,6,"Letzigrund, Zürich (SUI)",08 SEP 2022,-0.3
10.16,Rivaldo ROBERTS,27 APR 1996,RSA,1f1,"Pilditch Stadium, Pretoria (RSA)",04 MAR 2023,0.6
10.16,Edward OSEI-NKETIA,08 MAY 2001,NZL,2f1,"SOPAC, Sydney (AUS)",11 MAR 2023,-0.2
10.16,Rivaldo ROBERTS,27 APR 1996,RSA,2sf1,"McArthur Stadium, Potchefstroom (RSA)",30 MAR 2023,0.6
10.16,Duan ASEMOTA,29 AUG 1996,CAN,1f2,"Percy Beard Track, Gainesville, FL (USA)",01 APR 2023,1.5
10.16,Isaiah TROUSIL,29 JAN 1999,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1.6
10.16,Jordan ANTHONY,29 JUN 2004,USA,7f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1.0
10.16,Rikkoi BRATHWAITE,13 FEB 1999,IVB,2f2,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1.4
10.16,Mouhamadou FALL,25 FEB 1992,FRA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,0.2
10.16,Nigel ELLIS,08 AUG 1997,JAM,2h5,"National Stadium, Kingston (JAM)",22 APR 2023,0.9
